Group;Group_Simple;Order;Common_Name;Dominant_Frequency;Log_Dominant_Frequency;Scientific_Name;Scientific_Name_(Replacement_Species);Frequency;Log_Frequency;Weight;Log_Weight;Environement;Mastication;Congregatory;Group_Size;Log_Group_Size;Chewing_Rate;Log_Chewing_Rate;Ref
Mammalia;Mammalia;Carnivora;Australian Sea Lion;;;Neophoca cinerea;Neophoca cinerea;5.57440835;0.74619878;180.5;2.25647721;Shore;No;Yes;80;1.903089987;3.225806452;0.508638306;
Mammalia;Mammalia;Carnivora;Australian Sea Lion;;;Neophoca cinerea;Neophoca cinerea;5.02393811;0.70104428;180.5;2.25647721;Shore;No;Yes;80;1.903089987;3.225806452;0.508638306;
Mammalia;Mammalia;Carnivora;Australian Sea Lion;;;Neophoca cinerea;Neophoca cinerea;5.38452354;0.73114728;180.5;2.25647721;Shore;No;Yes;80;1.903089987;3.225806452;0.508638306;
Mammalia;Mammalia;Carnivora;Australian Sea Lion;;;Neophoca cinerea;Neophoca cinerea;5.02393811;0.70104428;180.5;2.25647721;Shore;No;Yes;80;1.903089987;3.225806452;0.508638306;
Mammalia;Mammalia;Carnivora;Australian Sea Lion;;;Neophoca cinerea;Neophoca cinerea;5.2011069;0.71609578;180.5;2.25647721;Shore;No;Yes;80;1.903089987;3.225806452;0.508638306;
Mammalia;Mammalia;Carnivora;Australian Sea Lion;;;Neophoca cinerea;Neophoca cinerea;5.77098944;0.76125028;180.5;2.25647721;Shore;No;Yes;80;1.903089987;3.225806452;0.508638306;
Mammalia;Mammalia;Carnivora;Australian Sea Lion;;;Neophoca cinerea;Neophoca cinerea;5.38452354;0.73114728;180.5;2.25647721;Shore;No;Yes;80;1.903089987;3.225806452;0.508638306;
Mammalia;Mammalia;Carnivora;Australian Sea Lion;;;Neophoca cinerea;Neophoca cinerea;5.38452354;0.73114728;180.5;2.25647721;Shore;No;Yes;80;1.903089987;3.225806452;0.508638306;
Mammalia;Mammalia;Carnivora;Australian Sea Lion;;;Neophoca cinerea;Neophoca cinerea;5.38452354;0.73114728;180.5;2.25647721;Shore;No;Yes;80;1.903089987;3.225806452;0.508638306;
Mammalia;Mammalia;Carnivora;Australian Sea Lion;;;Neophoca cinerea;Neophoca cinerea;5.97450294;0.77630178;180.5;2.25647721;Shore;No;Yes;80;1.903089987;3.225806452;0.508638306;
Mammalia;Mammalia;Carnivora;Australian Sea Lion;;;Neophoca cinerea;Neophoca cinerea;6.18519333;0.79135328;180.5;2.25647721;Shore;No;Yes;80;1.903089987;3.225806452;0.508638306;
Mammalia;Mammalia;Carnivora;Australian Sea Lion;;;Neophoca cinerea;Neophoca cinerea;6.18519333;0.79135328;180.5;2.25647721;Shore;No;Yes;80;1.903089987;3.225806452;0.508638306;
Mammalia;Mammalia;Sciuromorpha;Black Tailed Prairie Dog;3445.3125;3.53722862;Cynomys ludovicianus;Cynomys ludovicianus;3.5524607;0.55052928;0.862;-0.06449273;Open;Yes;Yes;1560;3.193124598;4.608294931;0.663540266;
Mammalia;Mammalia;Sciuromorpha;Black Tailed Prairie Dog;3875.976563;3.588381142;Cynomys ludovicianus;Cynomys ludovicianus;3.94170195;0.59568378;0.862;-0.06449273;Open;Yes;Yes;1560;3.193124598;4.608294931;0.663540266;
Mammalia;Mammalia;Sciuromorpha;Black Tailed Prairie Dog;3423.779297;3.534505762;Cynomys ludovicianus;Cynomys ludovicianus;1.97085097;0.29465379;0.862;-0.06449273;Open;Yes;Yes;1560;3.193124598;4.608294931;0.663540266;
Mammalia;Mammalia;Sciuromorpha;Black Tailed Prairie Dog;4168.74667;3.620005504;Cynomys ludovicianus;Cynomys ludovicianus;11.9490059;1.07733178;0.862;-0.06449273;Open;Yes;Yes;1560;3.193124598;4.608294931;0.663540266;
Mammalia;Mammalia;Sciuromorpha;Black Tailed Prairie Dog;3337.646484;3.523440335;Cynomys ludovicianus;Cynomys ludovicianus;3.31456304;0.52042628;0.862;-0.06449273;Open;Yes;Yes;1560;3.193124598;4.608294931;0.663540266;
Mammalia;Mammalia;Primates;Bonobo;2024.121094;3.306236491;Pan paniscus;Pan paniscus;0.98542549;-0.00637621;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;2583.984375;3.412289883;Pan paniscus;Pan paniscus;2.88549472;0.46022028;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;2131.787109;3.328743832;Pan paniscus;Pan paniscus;2.88549472;0.46022028;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;2260.986328;3.354297936;Pan paniscus;Pan paniscus;3.94170195;0.59568378;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;2885.449219;3.460213436;Pan paniscus;Pan paniscus;3.80743311;0.58063228;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.34375;0.36991129;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.04035288;0.30970529;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.69226177;0.43011728;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.20165685;0.50537478;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;4.37359215;0.64083828;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;1.09339804;0.03877829;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;1.05615289;0.02372679;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;1.97085097;0.29465379;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;1.13195664;0.05382979;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;1.25598453;0.09898429;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;1.83886898;0.26455079;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;0.88811518;-0.05153071;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;1.25598453;0.09898429;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.60055345;0.41506578;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;4.22461154;0.62578678;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.98725147;0.47527178;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.04035288;0.30970529;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.09259667;0.49032328;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;5.77098944;0.76125028;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.78720418;0.44516878;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;1.09339804;0.03877829;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.69226177;0.43011728;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;5.77098944;0.76125028;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;5.97450294;0.77630178;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;5.77098944;0.76125028;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;5.38452354;0.73114728;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;4.08070577;0.61073528;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;5.2011069;0.71609578;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;5.02393811;0.70104428;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;5.97450294;0.77630178;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;5.38452354;0.73114728;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.60055345;0.41506578;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.34375;0.36991129;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.26391327;0.35485979;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;1.49362574;0.17424179;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.69226177;0.43011728;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.51196905;0.40001429;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.60055345;0.41506578;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.60055345;0.41506578;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.20165685;0.50537478;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.98725147;0.47527178;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.98725147;0.47527178;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.04035288;0.30970529;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.60055345;0.41506578;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.20165685;0.50537478;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.26391327;0.35485979;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;1.49362574;0.17424179;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.42640217;0.38496279;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.42640217;0.38496279;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.60055345;0.41506578;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.88549472;0.46022028;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.51196905;0.40001429;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.78720418;0.44516878;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.78720418;0.44516878;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;1.90371655;0.27960229;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.09259667;0.49032328;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.88549472;0.46022028;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.42640217;0.38496279;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.51196905;0.40001429;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.69226177;0.43011728;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.42640217;0.38496279;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.98725147;0.47527178;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.43145085;0.53547778;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.51196905;0.40001429;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.31456304;0.52042628;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.20165685;0.50537478;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.18679607;0.33980829;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.20165685;0.50537478;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.43145085;0.53547778;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.80743311;0.58063228;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.60055345;0.41506578;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.78720418;0.44516878;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.5524607;0.55052928;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.42640217;0.38496279;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.69226177;0.43011728;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.34375;0.36991129;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.80743311;0.58063228;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.20165685;0.50537478;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.42640217;0.38496279;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.69226177;0.43011728;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;1.44274736;0.15919029;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.43145085;0.53547778;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.20165685;0.50537478;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.5524607;0.55052928;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.78720418;0.44516878;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.98725147;0.47527178;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.09259667;0.49032328;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.20165685;0.50537478;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.78720418;0.44516878;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.88549472;0.46022028;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.88549472;0.46022028;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.31456304;0.52042628;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.31456304;0.52042628;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.43145085;0.53547778;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.98725147;0.47527178;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.20165685;0.50537478;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.20165685;0.50537478;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.43145085;0.53547778;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.31456304;0.52042628;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.5524607;0.55052928;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.20165685;0.50537478;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.31456304;0.52042628;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.31456304;0.52042628;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.67773796;0.56558078;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.09259667;0.49032328;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.98725147;0.47527178;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.43145085;0.53547778;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.09259667;0.49032328;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.31456304;0.52042628;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.09259667;0.49032328;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.09259667;0.49032328;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.20165685;0.50537478;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.20165685;0.50537478;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.31456304;0.52042628;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.43145085;0.53547778;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.20165685;0.50537478;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.09259667;0.49032328;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.60055345;0.41506578;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.31456304;0.52042628;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.5524607;0.55052928;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.09259667;0.49032328;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.88549472;0.46022028;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.5524607;0.55052928;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;3.5524607;0.55052928;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.60055345;0.41506578;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Bonobo;;;Pan paniscus;Pan paniscus;2.88549472;0.46022028;34.5;1.5378191;Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Chiroptera;Boreale Serotine;;;Eptesicus nilssonii;Eptesicus serotinus;5.57440835;0.74619878;0.011;-1.95860731;Semi-Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Chiroptera;Boreale Serotine;;;Eptesicus nilssonii;Eptesicus serotinus;5.2011069;0.71609578;0.011;-1.95860731;Semi-Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Chiroptera;Boreale Serotine;;;Eptesicus nilssonii;Eptesicus serotinus;5.2011069;0.71609578;0.011;-1.95860731;Semi-Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Chiroptera;Boreale Serotine;;;Eptesicus nilssonii;Eptesicus serotinus;5.38452354;0.73114728;0.011;-1.95860731;Semi-Closed;Yes;Yes;55;1.740362689;;;
Mammalia;Mammalia;Primates;Chimpanzee;1205.859375;3.081296664;Pan troglodytes;Pan troglodytes;1.171875;0.06888129;45;1.65321251;Semi-Closed;Yes;Yes;35;1.544068044;0.26760624;-0.572503764;
Mammalia;Mammalia;Primates;Chimpanzee;1851.855469;3.267607088;Pan troglodytes;Pan troglodytes;3.09259667;0.49032328;45;1.65321251;Semi-Closed;Yes;Yes;35;1.544068044;0.26760624;-0.572503764;
Mammalia;Mammalia;Primates;Chimpanzee;1485.791016;3.171957728;Pan troglodytes;Pan troglodytes;2.98725147;0.47527178;45;1.65321251;Semi-Closed;Yes;Yes;35;1.544068044;0.26760624;-0.572503764;
